DCOMIRIS,DEPCOM,NOM_COM,IRIS,NOM_IRIS,TYP_IRIS,coords,geometry,Social_Housing,kmeans_class,centroids
751207703,75120,Paris 20e Arrondissement,7703,Belleville 3,H,"[(655194.0, 6863531.8), (655206.1, 6863561.7), (655245.7, 6863723.1), (655230.7, 6863789.3), (655226.6, 6863811.7), (655298.6, 6863739.3), (655332.1, 6863592.7), (655317.1, 6863536.9), (655310.5, 6863500.2), (655314.8, 6863485.3), (655358.4, 6863404.5), (655249.9, 6863365.6), (655230.0, 6863358.5), (655198.9, 6863526.4), (655194.0, 6863531.8)]","POLYGON ((655194 6863531.8, 655206.1 6863561.7, 655245.7 6863723.1, 655230.7 6863789.3, 655226.6 6863811.7, 655298.6 6863739.3, 655332.1 6863592.7, 655317.1 6863536.9, 655310.5 6863500.2, 655314.8 6863485.3, 655358.4 6863404.5, 655249.9 6863365.6, 655230 6863358.5, 655198.9 6863526.4, 655194 6863531.8))",0.3807608405138168,0,0.0408124610195154
751207808,75120,Paris 20e Arrondissement,7808,Saint-Fargeau 8,H,"[(656162.5, 6863675.6), (656259.5, 6863680.3), (656266.0, 6863680.3), (656302.0, 6863686.0), (656281.0, 6863645.0), (656208.0, 6863517.9), (656167.0, 6863448.9), (656134.1, 6863389.0), (656093.1, 6863312.2), (656034.5, 6863401.0), (656019.8, 6863432.0), (655930.8, 6863585.2), (655947.7, 6863589.6), (655966.8, 6863599.4), (656012.1, 6863619.3), (656043.0, 6863631.1), (656091.0, 6863652.55), (656128.0, 6863668.9), (656162.5, 6863675.6)]","POLYGON ((656162.5 6863675.6, 656259.5 6863680.3, 656266 6863680.3, 656302 6863686, 656281 6863645, 656208 6863517.9, 656167 6863448.9, 656134.1 6863389, 656093.1 6863312.2, 656034.5 6863401, 656019.8 6863432, 655930.8 6863585.2, 655947.7 6863589.6, 655966.8 6863599.4, 656012.1 6863619.3, 656043 6863631.1, 656091 6863652.55, 656128 6863668.9, 656162.5 6863675.6))",0.3819725747621983,0,0.0408124610195154
751207814,75120,Paris 20e Arrondissement,7814,Saint-Fargeau 14,H,"[(656240.0, 6863925.1), (656147.6, 6863890.7), (656099.2, 6863870.5), (656081.0, 6863862.4), (656056.0, 6863851.1), (656038.0, 6863843.0), (655982.0, 6863818.9), (655951.5, 6863808.4), (655936.0, 6863800.8), (655930.8, 6863926.7), (655925.4, 6864053.0), (655922.0, 6864091.8), (655916.3, 6864108.7), (655901.58, 6864170.39), (655997.36, 6864199.14), (656093.14, 6864227.88), (656188.92, 6864256.63), (656181.0, 6864161.5), (656181.5, 6864150.4), (656218.7, 6864013.4), (656224.8, 6863995.9), (656240.0, 6863925.1)]","POLYGON ((656240 6863925.1, 656147.6 6863890.7, 656099.2 6863870.5, 656081 6863862.4, 656056 6863851.1, 656038 6863843, 655982 6863818.9, 655951.5 6863808.4, 655936 6863800.8, 655930.8 6863926.7, 655925.4 6864053, 655922 6864091.8, 655916.3 6864108.7, 655901.58 6864170.39, 655997.36 6864199.14, 656093.14 6864227.88, 656188.92 6864256.63, 656181 6864161.5, 656181.5 6864150.4, 656218.7 6864013.4, 656224.8 6863995.9, 656240 6863925.1))",0.1948909485237679,0,0.0408124610195154
751207811,75120,Paris 20e Arrondissement,7811,Saint-Fargeau 11,H,"[(656240.0, 6863925.1), (656224.8, 6863995.9), (656310.2, 6864020.8), (656340.0, 6864028.2), (656406.6, 6864045.4), (656345.0, 6863820.2), (656318.4, 6863718.0), (656302.0, 6863686.0), (656302.4, 6863709.5), (656296.7, 6863731.9), (656267.9, 6863839.6), (656240.0, 6863925.1)]","POLYGON ((656240 6863925.1, 656224.8 6863995.9, 656310.2 6864020.8, 656340 6864028.2, 656406.6 6864045.4, 656345 6863820.2, 656318.4 6863718, 656302 6863686, 656302.4 6863709.5, 656296.7 6863731.9, 656267.9 6863839.6, 656240 6863925.1))",0.2672025365267098,0,0.0408124610195154
751208007,75120,Paris 20e Arrondissement,8007,Charonne 7,H,"[(656683.9, 6861638.7), (656725.1, 6861648.0), (656752.1, 6861655.0), (656752.1, 6861634.0), (656754.1, 6861597.0), (656755.1, 6861588.0), (656762.0, 6861533.9), (656769.0, 6861474.9), (656780.0, 6861379.9), (656793.0, 6861247.9), (656801.0, 6861163.9), (656689.9, 6861159.0), (656649.0, 6861158.0), (656601.4, 6861323.0), (656488.0, 6861453.0), (656433.0, 6861436.0), (656424.9, 6861544.0), (656422.0, 6861572.0), (656459.0, 6861579.0), (656575.9, 6861609.45), (656640.5, 6861626.4), (656683.9, 6861638.7)]","POLYGON ((656683.9 6861638.7, 656725.1 6861648, 656752.1 6861655, 656752.1 6861634, 656754.1 6861597, 656755.1 6861588, 656762 6861533.9, 656769 6861474.9, 656780 6861379.9, 656793 6861247.9, 656801 6861163.9, 656689.9 6861159, 656649 6861158, 656601.4 6861323, 656488 6861453, 656433 6861436, 656424.9 6861544, 656422 6861572, 656459 6861579, 656575.9 6861609.45, 656640.5 6861626.4, 656683.9 6861638.7))",0.4615638291374836,0,0.0408124610195154
751207707,75120,Paris 20e Arrondissement,7707,Belleville 7,H,"[(654575.23, 6863352.18), (654564.1, 6863398.2), (654568.6, 6863404.2), (654596.5, 6863421.8), (654688.4, 6863471.8), (654746.1, 6863502.6), (654799.2, 6863518.6), (654843.0, 6863521.0), (654881.1, 6863493.0), (654883.1, 6863491.0), (654900.1, 6863473.0), (654912.1, 6863453.0), (654948.1, 6863394.0), (654907.7, 6863369.3), (654809.5, 6863312.0), (654726.4, 6863262.6), (654712.5, 6863253.7), (654704.4, 6863246.6), (654700.22, 6863242.18), (654694.04, 6863191.3), (654634.64, 6863271.74), (654575.23, 6863352.18)]","POLYGON ((654575.23 6863352.18, 654564.1 6863398.2, 654568.6 6863404.2, 654596.5 6863421.8, 654688.4 6863471.8, 654746.1 6863502.6, 654799.2 6863518.6, 654843 6863521, 654881.1 6863493, 654883.1 6863491, 654900.1 6863473, 654912.1 6863453, 654948.1 6863394, 654907.7 6863369.3, 654809.5 6863312, 654726.4 6863262.6, 654712.5 6863253.7, 654704.4 6863246.6, 654700.22 6863242.18, 654694.04 6863191.3, 654634.64 6863271.74, 654575.23 6863352.18))",0.5221010744771255,0,0.0408124610195154
751208013,75120,Paris 20e Arrondissement,8013,Charonne 13,H,"[(656422.0, 6861572.0), (656349.0, 6861552.0), (656275.0, 6861533.0), (656214.0, 6861638.0), (656167.0, 6861714.0), (656201.0, 6861779.4), (656307.2, 6861940.8), (656326.7, 6861963.6), (656337.0, 6861963.1), (656363.0, 6861875.1), (656408.0, 6861660.0), (656422.0, 6861572.0)]","POLYGON ((656422 6861572, 656349 6861552, 656275 6861533, 656214 6861638, 656167 6861714, 656201 6861779.4, 656307.2 6861940.8, 656326.7 6861963.6, 656337 6861963.1, 656363 6861875.1, 656408 6861660, 656422 6861572))",0.280247920366625,0,0.0408124610195154
751207710,75120,Paris 20e Arrondissement,7710,Belleville 10,H,"[(654843.0, 6863521.0), (654813.1, 6863571.0), (654737.4, 6863667.1), (654677.6, 6863619.6), (654631.2, 6863609.2), (654601.3, 6863682.2), (654578.0, 6863720.1), (654515.93, 6863812.6), (654538.9, 6863828.2), (654555.29, 6863833.6), (654650.27, 6863864.88), (654745.25, 6863896.16), (654750.78, 6863892.71), (654759.2, 6863885.1), (654814.4, 6863821.6), (654828.3, 6863803.6), (654841.4, 6863783.7), (654865.3, 6863749.6), (654887.0, 6863723.3), (654946.8, 6863671.2), (654963.6, 6863677.8), (654977.3, 6863654.0), (655002.0, 6863618.9), (655040.2, 6863549.9), (654947.6, 6863537.2), (654867.5, 6863528.0), (654843.0, 6863521.0)]","POLYGON ((654843 6863521, 654813.1 6863571, 654737.4 6863667.1, 654677.6 6863619.6, 654631.2 6863609.2, 654601.3 6863682.2, 654578 6863720.1, 654515.93 6863812.6, 654538.9 6863828.2, 654555.29 6863833.6, 654650.27 6863864.88, 654745.25 6863896.16, 654750.78 6863892.71, 654759.2 6863885.1, 654814.4 6863821.6, 654828.3 6863803.6, 654841.4 6863783.7, 654865.3 6863749.6, 654887 6863723.3, 654946.8 6863671.2, 654963.6 6863677.8, 654977.3 6863654, 655002 6863618.9, 655040.2 6863549.9, 654947.6 6863537.2, 654867.5 6863528, 654843 6863521))",0.2217464197299926,0,0.0408124610195154
751207805,75120,Paris 20e Arrondissement,7805,Saint-Fargeau 5,H,"[(656625.0, 6863555.0), (656634.1, 6863461.0), (656641.0, 6863318.0), (656644.0, 6863278.0), (656629.0, 6863265.0), (656493.0, 6863135.0), (656449.0, 6863092.0), (656440.0, 6863107.0), (656406.0, 6863212.9), (656403.0, 6863225.9), (656397.7, 6863297.6), (656390.9, 6863396.4), (656387.1, 6863409.2), (656410.8, 6863429.0), (656444.0, 6863456.3), (656516.2, 6863507.6), (656581.0, 6863550.9), (656610.0, 6863570.0), (656623.1, 6863572.1), (656625.0, 6863555.0)]","POLYGON ((656625 6863555, 656634.1 6863461, 656641 6863318, 656644 6863278, 656629 6863265, 656493 6863135, 656449 6863092, 656440 6863107, 656406 6863212.9, 656403 6863225.9, 656397.7 6863297.6, 656390.9 6863396.4, 656387.1 6863409.2, 656410.8 6863429, 656444 6863456.3, 656516.2 6863507.6, 656581 6863550.9, 656610 6863570, 656623.1 6863572.1, 656625 6863555))",0.1868492688007609,0,0.0408124610195154
751207909,75120,Paris 20e Arrondissement,7909,Pere Lachaise 9,H,"[(655171.0, 6862805.1), (655207.1, 6862821.1), (655557.4, 6863026.6), (655571.0, 6863032.0), (655612.0, 6862989.0), (655661.0, 6862936.0), (655584.0, 6862908.0), (655331.0, 6862810.0), (655138.0, 6862736.0), (655095.9, 6862722.0), (655071.07, 6862715.1), (655092.0, 6862729.0), (655126.0, 6862751.0), (655130.0, 6862758.0), (655151.0, 6862782.1), (655171.0, 6862805.1)]","POLYGON ((655171 6862805.1, 655207.1 6862821.1, 655557.4 6863026.6, 655571 6863032, 655612 6862989, 655661 6862936, 655584 6862908, 655331 6862810, 655138 6862736, 655095.9 6862722, 655071.07 6862715.1, 655092 6862729, 655126 6862751, 655130 6862758, 655151 6862782.1, 655171 6862805.1))",0.1984672310914295,0,0.0408124610195154
751207911,75120,Paris 20e Arrondissement,7911,Pere Lachaise 11,H,"[(655470.1, 6863133.0), (655433.2, 6863162.9), (655421.4, 6863172.2), (655323.4, 6863247.1), (655311.8, 6863254.6), (655305.5, 6863259.9), (655253.9, 6863320.5), (655230.0, 6863358.5), (655249.9, 6863365.6), (655358.4, 6863404.5), (655392.4, 6863414.3), (655454.9, 6863437.6), (655486.7, 6863448.5), (655512.2, 6863416.5), (655437.0, 6863264.0), (655451.0, 6863208.0), (655470.1, 6863133.0)]","POLYGON ((655470.1 6863133, 655433.2 6863162.9, 655421.4 6863172.2, 655323.4 6863247.1, 655311.8 6863254.6, 655305.5 6863259.9, 655253.9 6863320.5, 655230 6863358.5, 655249.9 6863365.6, 655358.4 6863404.5, 655392.4 6863414.3, 655454.9 6863437.6, 655486.7 6863448.5, 655512.2 6863416.5, 655437 6863264, 655451 6863208, 655470.1 6863133))",0.3848637901503768,0,0.0408124610195154
751010206,75101,Paris 1er Arrondissement,0206,Les Halles 6,A,"[(651617.7, 6862947.1), (651633.05, 6862980.25), (651656.1, 6863027.0), (651665.51, 6863047.9), (651674.87, 6863044.64), (651768.99, 6863010.85), (651863.11, 6862977.06), (651911.2, 6862959.8), (651941.33, 6862948.42), (651936.3, 6862942.8), (651858.9, 6862883.7), (651790.7, 6862832.7), (651757.0, 6862852.3), (651715.4, 6862874.7), (651643.3, 6862927.9), (651617.7, 6862947.1)]","POLYGON ((651617.7 6862947.1, 651633.05 6862980.25, 651656.1 6863027, 651665.51 6863047.9, 651674.87 6863044.64, 651768.99 6863010.85, 651863.11 6862977.06, 651911.2 6862959.8, 651941.33 6862948.42, 651936.3 6862942.8, 651858.9 6862883.7, 651790.7 6862832.7, 651757 6862852.3, 651715.4 6862874.7, 651643.3 6862927.9, 651617.7 6862947.1))",0.0,1,0.3171300607645825
751010202,75101,Paris 1er Arrondissement,0202,Les Halles 2,H,"[(651540.0, 6862651.0), (651556.1, 6862654.1), (651937.2, 6862535.8), (651964.7, 6862519.8), (651994.6, 6862496.4), (652001.8, 6862490.5), (652039.4, 6862427.0), (652045.1, 6862413.6), (652057.3, 6862396.9), (652082.6, 6862369.8), (652092.0, 6862349.1), (652126.0, 6862271.0), (652047.9, 6862312.0), (651989.95, 6862341.0), (651931.99, 6862368.0), (651872.0, 6862399.0), (651867.0, 6862402.0), (651827.9, 6862418.9), (651749.03, 6862457.97), (651746.04, 6862459.97), (651665.1, 6862503.0), (651640.1, 6862515.0), (651566.02, 6862551.0), (651515.0, 6862579.0), (651540.0, 6862651.0)]","POLYGON ((651540 6862651, 651556.1 6862654.1, 651937.2 6862535.8, 651964.7 6862519.8, 651994.6 6862496.4, 652001.8 6862490.5, 652039.4 6862427, 652045.1 6862413.6, 652057.3 6862396.9, 652082.6 6862369.8, 652092 6862349.1, 652126 6862271, 652047.9 6862312, 651989.95 6862341, 651931.99 6862368, 651872 6862399, 651867 6862402, 651827.9 6862418.9, 651749.03 6862457.97, 651746.04 6862459.97, 651665.1 6862503, 651640.1 6862515, 651566.02 6862551, 651515 6862579, 651540 6862651))",0.0092784662731818,1,0.3171300607645825
751010102,75101,Paris 1er Arrondissement,0102,Saint-Germain l'Auxerrois 2,A,"[(651923.06, 6861773.04), (651925.7, 6861780.3), (651917.0, 6861789.6), (651849.1, 6861837.0), (651803.1, 6861882.0), (651744.07, 6861959.0), (651659.0, 6862067.0), (651690.5, 6862115.2), (651833.5, 6862083.2), (651978.5, 6862046.2), (652047.6, 6862010.7), (652052.7, 6862003.0), (652038.37, 6861957.85), (652017.3, 6861913.5), (651981.9, 6861853.9), (651923.06, 6861773.04)]","POLYGON ((651923.06 6861773.04, 651925.7 6861780.3, 651917 6861789.6, 651849.1 6861837, 651803.1 6861882, 651744.07 6861959, 651659 6862067, 651690.5 6862115.2, 651833.5 6862083.2, 651978.5 6862046.2, 652047.6 6862010.7, 652052.7 6862003, 652038.37 6861957.85, 652017.3 6861913.5, 651981.9 6861853.9, 651923.06 6861773.04))",0.0,1,0.3171300607645825
751010103,75101,Paris 1er Arrondissement,0103,Saint-Germain l'Auxerrois 3,A,"[(651566.0, 6862305.0), (651587.01, 6862359.0), (651622.05, 6862454.0), (651640.1, 6862515.0), (651665.1, 6862503.0), (651746.04, 6862459.97), (651749.03, 6862457.97), (651827.9, 6862418.9), (651867.0, 6862402.0), (651861.98, 6862393.0), (651839.93, 6862355.0), (651800.9, 6862300.0), (651762.0, 6862246.0), (651701.0, 6862264.0), (651566.0, 6862305.0)]","POLYGON ((651566 6862305, 651587.01 6862359, 651622.05 6862454, 651640.1 6862515, 651665.1 6862503, 651746.04 6862459.97, 651749.03 6862457.97, 651827.9 6862418.9, 651867 6862402, 651861.98 6862393, 651839.93 6862355, 651800.9 6862300, 651762 6862246, 651701 6862264, 651566 6862305))",0.0459883870762124,1,0.3171300607645825
751010302,75101,Paris 1er Arrondissement,0302,Palais Royal 2,A,"[(651486.64, 6863112.22), (651580.76, 6863078.43), (651674.87, 6863044.64), (651665.51, 6863047.9), (651656.1, 6863027.0), (651633.05, 6862980.25), (651617.7, 6862947.1), (651564.1, 6862816.2), (651493.8, 6862841.2), (651445.6, 6862859.9), (651478.5, 6863105.4), (651479.68, 6863114.61), (651486.64, 6863112.22)]","POLYGON ((651486.64 6863112.22, 651580.76 6863078.43, 651674.87 6863044.64, 651665.51 6863047.9, 651656.1 6863027, 651633.05 6862980.25, 651617.7 6862947.1, 651564.1 6862816.2, 651493.8 6862841.2, 651445.6 6862859.9, 651478.5 6863105.4, 651479.68 6863114.61, 651486.64 6863112.22))",0.0440421681632678,1,0.3171300607645825
751010205,75101,Paris 1er Arrondissement,0205,Les Halles 5,A,"[(652208.4, 6862681.7), (652201.5, 6862664.0), (652186.95, 6862623.55), (652173.2, 6862583.0), (652155.1, 6862537.1), (652146.5, 6862518.1), (652136.18, 6862522.52), (652127.96, 6862525.82), (652119.75, 6862529.09), (652092.26, 6862539.76), (652032.0, 6862562.9), (651806.4, 6862814.9), (651810.0, 6862823.8), (651873.4, 6862797.6), (651976.7, 6862756.2), (651989.6, 6862752.1), (652008.7, 6862746.1), (652124.65, 6862710.05), (652192.6, 6862688.9), (652208.4, 6862681.7)]","POLYGON ((652208.4 6862681.7, 652201.5 6862664, 652186.95 6862623.55, 652173.2 6862583, 652155.1 6862537.1, 652146.5 6862518.1, 652136.18 6862522.52, 652127.96 6862525.82, 652119.75 6862529.09, 652092.26 6862539.76, 652032 6862562.9, 651806.4 6862814.9, 651810 6862823.8, 651873.4 6862797.6, 651976.7 6862756.2, 651989.6 6862752.1, 652008.7 6862746.1, 652124.65 6862710.05, 652192.6 6862688.9, 652208.4 6862681.7))",0.0,1,0.3171300607645825
751010104,75101,Paris 1er Arrondissement,0104,Saint-Germain l'Auxerrois 4,A,"[(650999.1, 6862844.8), (651008.1, 6862841.8), (651015.1, 6862838.8), (651179.05, 6862755.55), (651342.92, 6862669.02), (651355.9, 6862661.0), (651515.0, 6862579.0), (651566.02, 6862551.0), (651640.1, 6862515.0), (651622.05, 6862454.0), (651587.01, 6862359.0), (651566.0, 6862305.0), (651538.1, 6862310.0), (651092.9, 6862435.1), (650856.9, 6862517.0), (650839.1, 6862526.7), (650843.1, 6862534.8), (650923.1, 6862694.8), (650983.1, 6862813.8), (650999.1, 6862844.8)]","POLYGON ((650999.1 6862844.8, 651008.1 6862841.8, 651015.1 6862838.8, 651179.05 6862755.55, 651342.92 6862669.02, 651355.9 6862661, 651515 6862579, 651566.02 6862551, 651640.1 6862515, 651622.05 6862454, 651587.01 6862359, 651566 6862305, 651538.1 6862310, 651092.9 6862435.1, 650856.9 6862517, 650839.1 6862526.7, 650843.1 6862534.8, 650923.1 6862694.8, 650983.1 6862813.8, 650999.1 6862844.8))",0.0,1,0.3171300607645825
751010203,75101,Paris 1er Arrondissement,0203,Les Halles 3,H,"[(651540.0, 6862651.0), (651519.0, 6862660.0), (651536.87, 6862717.34), (651545.68, 6862751.29), (651564.1, 6862816.2), (651617.7, 6862947.1), (651643.3, 6862927.9), (651715.4, 6862874.7), (651757.0, 6862852.3), (651790.7, 6862832.7), (651810.0, 6862823.8), (651806.4, 6862814.9), (652032.0, 6862562.9), (652092.26, 6862539.76), (652119.75, 6862529.09), (652127.96, 6862525.82), (652136.18, 6862522.52), (652146.5, 6862518.1), (652120.9, 6862467.5), (652052.0, 6862434.5), (652039.4, 6862427.0), (652001.8, 6862490.5), (651994.6, 6862496.4), (651964.7, 6862519.8), (651937.2, 6862535.8), (651556.1, 6862654.1), (651540.0, 6862651.0)]","POLYGON ((651540 6862651, 651519 6862660, 651536.87 6862717.34, 651545.68 6862751.29, 651564.1 6862816.2, 651617.7 6862947.1, 651643.3 6862927.9, 651715.4 6862874.7, 651757 6862852.3, 651790.7 6862832.7, 651810 6862823.8, 651806.4 6862814.9, 652032 6862562.9, 652092.26 6862539.76, 652119.75 6862529.09, 652127.96 6862525.82, 652136.18 6862522.52, 652146.5 6862518.1, 652120.9 6862467.5, 652052 6862434.5, 652039.4 6862427, 652001.8 6862490.5, 651994.6 6862496.4, 651964.7 6862519.8, 651937.2 6862535.8, 651556.1 6862654.1, 651540 6862651))",0.1224529711393066,1,0.3171300607645825
751010199,75101,Paris 1er Arrondissement,0199,Seine et Berges,D,"[(651566.0, 6862305.0), (651701.0, 6862264.0), (651762.0, 6862246.0), (651820.0, 6862218.0), (651902.0, 6862184.0), (651986.5, 6862149.0), (652079.0, 6862111.0), (652093.3, 6862102.5), (652124.2, 6862138.5), (652081.29, 6862048.18), (652038.37, 6861957.85), (652052.7, 6862003.0), (652047.6, 6862010.7), (651978.5, 6862046.2), (651833.5, 6862083.2), (651690.5, 6862115.2), (651659.0, 6862067.0), (651744.07, 6861959.0), (651803.1, 6861882.0), (651849.1, 6861837.0), (651917.0, 6861789.6), (651925.7, 6861780.3), (651923.06, 6861773.04), (651906.0, 6861749.6), (651826.5, 6861800.2), (651756.38, 6861871.5), (651737.3, 6861890.9), (651672.02, 6861966.65), (651606.74, 6862042.4), (651588.9, 6862063.1), (651517.39, 6862133.0), (651460.0, 6862189.1), (651370.94, 6862234.58), (651300.8, 6862270.4), (651205.79, 6862301.6), (651110.78, 6862332.79), (651066.6, 6862347.3), (651051.6, 6862347.4), (650962.0, 6862388.1), (650872.08, 6862431.85), (650782.16, 6862475.61), (650692.24, 6862519.36), (650602.32, 6862563.11), (650512.4, 6862606.86), (650422.48, 6862650.62), (650332.56, 6862694.37), (650314.0, 6862703.4), (650224.32, 6862747.65), (650169.7, 6862774.6), (650215.17, 6862863.67), (650215.7, 6862838.6), (650222.0, 6862834.0), (650695.9, 6862598.0), (650839.1, 6862526.7), (650856.9, 6862517.0), (651092.9, 6862435.1), (651538.1, 6862310.0), (651566.0, 6862305.0)]","POLYGON ((651566 6862305, 651701 6862264, 651762 6862246, 651820 6862218, 651902 6862184, 651986.5 6862149, 652079 6862111, 652093.3 6862102.5, 652124.2 6862138.5, 652081.29 6862048.18, 652038.37 6861957.85, 652052.7 6862003, 652047.6 6862010.7, 651978.5 6862046.2, 651833.5 6862083.2, 651690.5 6862115.2, 651659 6862067, 651744.07 6861959, 651803.1 6861882, 651849.1 6861837, 651917 6861789.6, 651925.7 6861780.3, 651923.06 6861773.04, 651906 6861749.6, 651826.5 6861800.2, 651756.38 6861871.5, 651737.3 6861890.9, 651672.02 6861966.65, 651606.74 6862042.4, 651588.9 6862063.1, 651517.39 6862133, 651460 6862189.1, 651370.94 6862234.58, 651300.8 6862270.4, 651205.79 6862301.6, 651110.78 6862332.79, 651066.6 6862347.3, 651051.6 6862347.4, 650962 6862388.1, 650872.08 6862431.85, 650782.16 6862475.61, 650692.24 6862519.36, 650602.32 6862563.11, 650512.4 6862606.86, 650422.48 6862650.62, 650332.56 6862694.37, 650314 6862703.4, 650224.32 6862747.65, 650169.7 6862774.6, 650215.17 6862863.67, 650215.7 6862838.6, 650222 6862834, 650695.9 6862598, 650839.1 6862526.7, 650856.9 6862517, 651092.9 6862435.1, 651538.1 6862310, 651566 6862305))",0.0,1,0.3171300607645825
751010105,75101,Paris 1er Arrondissement,0105,Tuileries,D,"[(650999.1, 6862844.8), (650983.1, 6862813.8), (650923.1, 6862694.8), (650843.1, 6862534.8), (650839.1, 6862526.7), (650695.9, 6862598.0), (650222.0, 6862834.0), (650215.7, 6862838.6), (650215.17, 6862863.67), (650260.63, 6862952.73), (650291.6, 6863013.4), (650333.23, 6863104.32), (650374.86, 6863195.25), (650372.4, 6863142.8), (650371.0, 6863139.0), (650858.93, 6862913.0), (650948.1, 6862869.0), (650984.1, 6862853.8), (650999.1, 6862844.8)]","POLYGON ((650999.1 6862844.8, 650983.1 6862813.8, 650923.1 6862694.8, 650843.1 6862534.8, 650839.1 6862526.7, 650695.9 6862598, 650222 6862834, 650215.7 6862838.6, 650215.17 6862863.67, 650260.63 6862952.73, 650291.6 6863013.4, 650333.23 6863104.32, 650374.86 6863195.25, 650372.4 6863142.8, 650371 6863139, 650858.93 6862913, 650948.1 6862869, 650984.1 6862853.8, 650999.1 6862844.8))",0.0,1,0.3171300607645825
